LogID,LogEntryDate,LogEntryTime,LogEntrySeconds,LogNotes,RPM,Speed,Boost,KnockSum,Load,MAT,TPS,IPW,TimingAdv,WideBandAF,IAT,STFT,LTFT_Idle,LTFT_Cruise,LTFT_High,ActiveWGDC,Octane,Trans_Temp,OddClutchTemp,EvenClutchTemp,OddClutchPressure,EvenClutchPressure,OddClutchSlipSpeed,EvenClutchSlipSpeed,OddInputShaftSpeed,EvenInputShaftSpeed,MAF_Voltage,Airflow,STFT#2,LTFT_High#2,LTFT,LTFT_Mid#2,Cooltemp,Target_AFR,Knock_change,Custom
352,2026-09-02,13:55:15.10979,40.91657,,1093.75,0,,0,11.5625,775,25.4901960784314,0,22,14.3,-40,,0.78125,5.078125,,,,,,,,,,,,,1.66005,25,-3.515625,0,0.78125,5.078125,57,14.7,1,
353,2026-09-02,13:55:15.20402,41.01656,,1093.75,0,,0,11.5625,775,25.4901960784314,0,22,14.3,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-3.7109375,0,0.78125,5.078125,57,14.7,0,
354,2026-09-02,13:55:15.31338,41.12142,,1093.75,0,,0,11.5625,775,25.4901960784314,0,23,14.4,-40,,0.78125,5.078125,,,,,,,,,,,,,1.62099,25,-3.7109375,0,0.78125,5.078125,57,14.7,3,
355,2026-09-02,13:55:15.40710,41.22115,,1093.75,0,,0,11.5625,775,25.4901960784314,0,23,14.4,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-3.7109375,0,0.78125,5.078125,57,14.7,2,
356,2026-09-02,13:55:15.51697,41.32103,,1093.75,0,,0,11.5625,775,25.4901960784314,0,22,14.4,-40,,0.78125,5.078125,,,,,,,,,,,,,1.66005,25,-3.7109375,0,0.78125,5.078125,57,14.7,1,
357,2026-09-02,13:55:15.61070,41.42077,,1093.75,0,,0,11.5625,775,25.4901960784314,0,23,14.6,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-3.7109375,0,0.78125,5.078125,57,14.7,1,
358,2026-09-02,13:55:15.72056,41.52668,,1125,0,,0,11.5625,775,25.4901960784314,0,22,14.5,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-3.90625,0,0.78125,5.078125,57,14.7,0,
359,2026-09-02,13:55:15.81429,41.62543,,1093.75,0,,0,11.5625,775,25.4901960784314,0,21,14.3,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-3.90625,0,0.78125,5.078125,57,14.7,2,
360,2026-09-02,13:55:15.92364,41.73025,,1093.75,0,,0,11.5625,775,25.4901960784314,0,21,14.5,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-3.90625,0,0.78125,5.078125,57,14.7,1,
361,2026-09-02,13:55:16.01788,41.83009,,1093.75,0,,0,11.5625,775,25.4901960784314,0,21,14.5,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-3.90625,0,0.78125,5.078125,57,14.7,1,
362,2026-09-02,13:55:16.12723,41.93,,1093.75,0,,0,11.5625,775,25.4901960784314,0,21,14.5,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-4.1015625,0,0.78125,5.078125,57,14.7,1,
363,2026-09-02,13:55:16.22147,42.03481,,1093.75,0,,0,11.5625,775,25.4901960784314,0,21,14.5,-40,,0.78125,5.078125,,,,,,,,,,,,,1.66005,25,-4.1015625,0,0.78125,5.078125,57,14.7,2,
364,2026-09-02,13:55:16.34644,42.15077,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.7,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-4.1015625,0,0.78125,5.078125,57,14.7,0,
365,2026-09-02,13:55:16.44017,42.25439,,1093.75,0,,0,11.5625,775,25.8823529411765,0,20,14.8,-40,,0.78125,5.078125,,,,,,,,,,,,,1.64052,25,-4.1015625,0,0.78125,5.078125,56,14.7,1,
366,2026-09-02,13:55:16.55004,42.35924,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.8,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-4.296875,0,0.78125,5.078125,56,14.7,2,
367,2026-09-02,13:55:16.64376,42.45909,,1093.75,0,,0,11.5625,775,25.4901960784314,0,21,14.9,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-4.296875,0,0.78125,5.078125,56,14.7,2,
368,2026-09-02,13:55:16.75376,42.56414,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.8,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-4.296875,0,0.78125,5.078125,56,14.7,1,
369,2026-09-02,13:55:16.86298,42.67892,,1093.75,0,,0,11.5625,774,25.8823529411765,0,21,14.7,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-4.296875,0,0.78125,5.078125,56,14.7,2,
370,2026-09-02,13:55:16.97285,42.7836,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.8,-40,,0.78125,5.078125,,,,,,,,,,,,,1.64052,25,-4.296875,0,0.78125,5.078125,56,14.7,1,
371,2026-09-02,13:55:17.06658,42.88341,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.8,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-4.296875,0,0.78125,5.078125,56,14.7,1,
372,2026-09-02,13:55:17.17593,42.98321,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.7,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-4.1015625,0,0.78125,5.078125,56,14.7,2,
373,2026-09-02,13:55:17.27017,43.08309,,1093.75,0,,0,11.5625,774,25.8823529411765,0,21,15.1,-40,,0.78125,5.078125,,,,,,,,,,,,,1.62099,25,-4.1015625,0,0.78125,5.078125,56,14.7,3,
374,2026-09-02,13:55:17.37952,43.1879,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.9,-40,,0.78125,5.078125,,,,,,,,,,,,,1.60146,25,-4.1015625,0,0.78125,5.078125,56,14.7,3,
375,2026-09-02,13:55:17.47376,43.28781,,1093.75,0,,0,11.5625,775,25.8823529411765,0,22,14.8,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-4.1015625,0,0.78125,5.078125,56,14.7,2,
376,2026-09-02,13:55:17.58883,43.39254,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.8,-40,,0.78125,5.078125,,,,,,,,,,,,,1.64052,25,-3.90625,0,0.78125,5.078125,56,14.7,2,
377,2026-09-02,13:55:17.68468,43.49238,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.8,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-3.90625,0,0.78125,5.078125,56,14.7,0,
378,2026-09-02,13:55:17.78642,43.59234,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.6,-40,,0.78125,5.078125,,,,,,,,,,,,,1.66005,25,-3.90625,0,0.78125,5.078125,56,14.7,1,
379,2026-09-02,13:55:17.88852,43.69226,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.6,-40,,0.78125,5.078125,,,,,,,,,,,,,1.66005,25,-3.90625,0,0.78125,5.078125,56,14.7,0,
380,2026-09-02,13:55:17.98321,43.79193,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.5,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-3.7109375,0,0.78125,5.078125,56,14.7,1,
381,2026-09-02,13:55:18.07694,43.89177,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.6,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-3.7109375,0,0.78125,5.078125,56,14.7,2,
382,2026-09-02,13:55:18.18629,43.99252,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.6,-40,,0.78125,5.078125,,,,,,,,,,,,,1.64052,25,-3.7109375,0,0.78125,5.078125,56,14.7,1,
383,2026-09-02,13:55:18.28703,44.09646,,1093.75,0,,0,11.5625,775,25.8823529411765,0,20,14.5,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-3.7109375,0,0.78125,5.078125,56,14.7,0,
384,2026-09-02,13:55:18.38076,44.19642,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.5,-40,,0.78125,5.078125,,,,,,,,,,,,,1.64052,25,-3.7109375,0,0.78125,5.078125,56,14.7,0,
385,2026-09-02,13:55:18.50626,44.31613,,1093.75,0,,0,11.5625,774,25.8823529411765,0,21,14.5,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-3.515625,0,0.78125,5.078125,56,14.7,1,
386,2026-09-02,13:55:18.59999,44.41622,,1093.75,0,,0,11.5625,774,25.8823529411765,0,20,14.4,-40,,0.78125,5.078125,,,,,,,,,,,,,1.60146,25,-3.515625,0,0.78125,5.078125,56,14.7,4,
387,2026-09-02,13:55:18.70985,44.52071,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.5,-40,,0.78125,5.078125,,,,,,,,,,,,,1.66005,25,-3.515625,0,0.78125,5.078125,55,14.7,4,
388,2026-09-02,13:55:18.81920,44.62663,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.4,-40,,0.78125,5.078125,,,,,,,,,,,,,1.66005,25,-3.7109375,0,0.78125,5.078125,55,14.7,4,
389,2026-09-02,13:55:18.91293,44.72546,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.4,-40,,0.78125,5.078125,,,,,,,,,,,,,1.60146,25,-3.7109375,0,0.78125,5.078125,55,14.7,4,
390,2026-09-02,13:55:19.02279,44.83024,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.5,-40,,0.78125,5.078125,,,,,,,,,,,,,1.60146,25,-3.7109375,0,0.78125,5.078125,55,14.7,5,
391,2026-09-02,13:55:19.11652,44.93009,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.5,-40,,0.78125,5.078125,,,,,,,,,,,,,1.66005,25,-3.7109375,0,0.78125,5.078125,55,14.7,4,
392,2026-09-02,13:55:19.22639,45.03089,,1093.75,0,,0,11.5625,775,25.8823529411765,0,20,14.4,-40,,0.78125,5.078125,,,,,,,,,,,,,1.66005,25,-3.90625,0,0.78125,5.078125,55,14.7,5,
393,2026-09-02,13:55:19.32012,45.13492,,1093.75,0,,0,11.5625,775,25.8823529411765,0,20,14.5,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-3.90625,0,0.78125,5.078125,55,14.7,1,
394,2026-09-02,13:55:19.42947,45.23464,,1093.75,0,,0,11.5625,775,25.8823529411765,0,20,14.7,-40,,0.78125,5.078125,,,,,,,,,,,,,1.60146,25,-3.90625,0,0.78125,5.078125,55,14.7,3,
395,2026-09-02,13:55:19.52372,45.33453,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.5,-40,,0.78125,5.078125,,,,,,,,,,,,,1.69911,25,-3.90625,0,0.78125,5.078125,55,14.7,1,
396,2026-09-02,13:55:19.63306,45.44191,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.5,-40,,0.78125,5.078125,,,,,,,,,,,,,1.60146,25,-3.90625,0,0.78125,5.078125,55,14.7,0,
397,2026-09-02,13:55:19.72732,45.53909,,1093.75,0,,0,11.5625,775,25.4901960784314,0,21,14.7,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-4.1015625,0,0.78125,5.078125,55,14.7,0,
398,2026-09-02,13:55:19.83666,45.64898,,1093.75,0,,0,11.5625,775,25.4901960784314,0,20,14.5,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-4.1015625,0,0.78125,5.078125,55,14.7,2,
399,2026-09-02,13:55:19.94601,45.75385,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.8,-40,,0.78125,5.078125,,,,,,,,,,,,,1.66005,25,-4.1015625,0,0.78125,5.078125,55,14.7,4,
400,2026-09-02,13:55:20.04026,45.85368,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.8,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-4.1015625,0,0.78125,5.078125,55,14.7,3,
401,2026-09-02,13:55:20.16526,45.97355,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.6,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-4.296875,0,0.78125,5.078125,55,14.7,7,
402,2026-09-02,13:55:20.25950,46.07352,,1093.75,0,,0,11.5625,775,25.8823529411765,0,22,14.8,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-4.296875,0,0.78125,5.078125,55,14.7,6,
403,2026-09-02,13:55:20.36885,46.18315,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,15,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-4.296875,0,0.78125,5.078125,55,14.7,3,
404,2026-09-02,13:55:20.47872,46.284,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.8,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-4.296875,0,0.78125,5.078125,55,14.7,4,
405,2026-09-02,13:55:20.57245,46.3828,,1093.75,0,,0,11.5625,775,25.8823529411765,0,22,14.7,-40,,0.78125,5.078125,,,,,,,,,,,,,1.66005,25,-4.1015625,0,0.78125,5.078125,55,14.7,5,
406,2026-09-02,13:55:20.66617,46.48266,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.9,-40,,0.78125,5.078125,,,,,,,,,,,,,1.66005,25,-4.1015625,0,0.78125,5.078125,55,14.7,6,
407,2026-09-02,13:55:20.77608,46.58245,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.8,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-4.1015625,0,0.78125,5.078125,55,14.7,3,
408,2026-09-02,13:55:20.86977,46.68248,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.7,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-4.1015625,0,0.78125,5.078125,55,14.7,3,
409,2026-09-02,13:55:20.96401,46.78228,,1093.75,0,,0,11.5625,775,25.8823529411765,0,20,14.8,-40,,0.78125,5.078125,,,,,,,,,,,,,1.62099,25,-4.1015625,0,0.78125,5.078125,55,14.7,3,
410,2026-09-02,13:55:21.07337,46.88694,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.7,-40,,0.78125,5.078125,,,,,,,,,,,,,1.60146,25,-3.90625,0,0.78125,5.078125,54,14.7,2,
411,2026-09-02,13:55:21.18271,46.99186,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.6,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-3.90625,0,0.78125,5.078125,54,14.7,0,
412,2026-09-02,13:55:21.27696,47.09178,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.7,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-3.90625,0,0.78125,5.078125,54,14.7,2,
413,2026-09-02,13:55:21.38664,47.19307,,1093.75,0,,0,11.5625,775,26.2745098039216,0,21,14.5,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-3.90625,0,0.78125,5.078125,54,14.7,5,
414,2026-09-02,13:55:21.48005,47.29157,,1093.75,0,,0,11.5625,775,26.2745098039216,0,21,14.7,-40,,0.78125,5.078125,,,,,,,,,,,,,1.66005,25,-3.7109375,0,0.78125,5.078125,54,14.7,7,
415,2026-09-02,13:55:21.58943,47.40188,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.7,-40,,0.78125,5.078125,,,,,,,,,,,,,1.64052,25,-3.7109375,0,0.78125,5.078125,54,14.7,6,
416,2026-09-02,13:55:21.69880,47.51178,,1093.75,0,,0,11.5625,775,25.8823529411765,0,20,14.5,-40,,0.78125,5.078125,,,,,,,,,,,,,1.64052,25,-3.7109375,0,0.78125,5.078125,54,14.7,6,
417,2026-09-02,13:55:21.80881,47.62097,,1093.75,0,,0,11.5625,775,25.8823529411765,0,20,14.5,-40,,0.78125,5.078125,,,,,,,,,,,,,1.66005,25,-3.7109375,0,0.78125,5.078125,54,14.7,7,
418,2026-09-02,13:55:21.91831,47.7364,,1093.75,0,,0,11.5625,775,25.8823529411765,0,20,14.6,-40,,0.78125,5.078125,,,,,,,,,,,,,1.69911,25,-3.515625,0,0.78125,5.078125,54,14.7,6,
419,2026-09-02,13:55:22.02786,47.83611,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.4,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-3.515625,0,0.78125,5.078125,54,14.7,5,
420,2026-09-02,13:55:22.13733,47.94246,,1093.75,0,,0,11.5625,775,25.8823529411765,0,20,14.4,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-3.515625,0,0.78125,5.078125,54,14.7,4,
421,2026-09-02,13:55:22.23160,48.04079,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.6,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-3.7109375,0,0.78125,5.078125,54,14.7,9,
422,2026-09-02,13:55:22.32539,48.1407,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.4,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-3.7109375,0,0.78125,5.078125,54,14.7,8,
423,2026-09-02,13:55:22.45068,48.25702,,1093.75,0,,0,11.5625,775,25.8823529411765,0,21,14.4,-40,,0.78125,5.078125,,,,,,,,,,,,,1.60146,25,-3.7109375,0,0.78125,5.078125,54,14.7,7,
424,2026-09-02,13:55:22.54480,48.35451,,1093.75,0,,0,11.5625,774,25.8823529411765,0,21,14.4,-40,,0.78125,5.078125,,,,,,,,,,,,,1.66005,25,-3.7109375,0,0.78125,5.078125,54,14.7,4,
425,2026-09-02,13:55:22.65416,48.45958,,1062.5,0,,0,11.5625,775,25.8823529411765,0,22,14.4,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-3.90625,0,0.78125,5.078125,54,14.7,6,
426,2026-09-02,13:55:22.74805,48.56458,,1062.5,0,,0,11.5625,775,26.2745098039216,0,22,14.6,-40,,0.78125,5.078125,,,,,,,,,,,,,1.66005,25,-3.90625,0,0.78125,5.078125,54,14.7,2,
427,2026-09-02,13:55:22.87292,48.67936,,1093.75,0,,0,11.875,775,26.2745098039216,0,22,14.5,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-3.90625,0,0.78125,5.078125,54,14.7,1,
428,2026-09-02,13:55:23.01446,48.82915,,1062.5,0,,0,11.875,775,26.2745098039216,0,22,14.5,-40,,0.78125,5.078125,,,,,,,,,,,,,1.62099,25,-3.90625,0,0.78125,5.078125,54,14.7,3,
429,2026-09-02,13:55:23.13930,48.94759,,1093.75,0,,0,11.875,775,26.2745098039216,0,21,14.6,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-4.1015625,0,0.78125,5.078125,54,14.7,4,
430,2026-09-02,13:55:23.28021,49.08921,,1093.75,0,,0,11.875,775,26.2745098039216,0,21,14.4,-40,,0.78125,5.078125,,,,,,,,,,,,,1.60146,25,-4.1015625,0,0.78125,5.078125,54,14.7,2,
431,2026-09-02,13:55:23.38957,49.19605,,1093.75,0,,0,11.875,775,26.2745098039216,0,22,14.6,-40,,0.78125,5.078125,,,,,,,,,,,,,1.64052,25,-4.1015625,0,0.78125,5.078125,53,14.7,0,
432,2026-09-02,13:55:23.48330,49.29832,,1093.75,0,,0,11.875,775,26.2745098039216,0,21,14.6,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-4.1015625,0,0.78125,5.078125,53,14.7,2,
433,2026-09-02,13:55:23.62488,49.42835,,1093.75,0,,0,11.875,774,26.2745098039216,0,21,14.6,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-4.296875,0,0.78125,5.078125,53,14.7,2,
434,2026-09-02,13:55:23.73423,49.54058,,1093.75,0,,0,11.875,774,26.2745098039216,0,21,14.6,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-4.296875,0,0.78125,5.078125,53,14.7,3,
435,2026-09-02,13:55:23.84398,49.6538,,1093.75,0,,0,11.5625,775,26.2745098039216,0,20,14.8,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-4.296875,0,0.78125,5.078125,53,14.7,3,
436,2026-09-02,13:55:23.95377,49.7602,,1093.75,0,,0,11.5625,775,26.2745098039216,0,21,14.9,-40,,0.78125,5.078125,,,,,,,,,,,,,1.66005,25,-4.296875,0,0.78125,5.078125,53,14.7,1,
437,2026-09-02,13:55:24.04737,49.86249,,1093.75,0,,0,11.875,774,26.2745098039216,0,22,14.9,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-4.296875,0,0.78125,5.078125,53,14.7,2,
438,2026-09-02,13:55:24.17222,49.98793,,1093.75,0,,0,11.875,775,26.6666666666667,0,21,15,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-4.296875,0,0.78125,5.078125,53,14.7,3,
439,2026-09-02,13:55:24.28227,50.08767,,1093.75,0,,0,11.875,775,26.6666666666667,0,21,15,-40,,0.78125,5.078125,,,,,,,,,,,,,1.64052,25,-4.1015625,0,0.78125,5.078125,53,14.7,1,
440,2026-09-02,13:55:24.37567,50.18754,,1093.75,0,,0,11.875,775,26.6666666666667,0,20,14.8,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-4.1015625,0,0.78125,5.078125,53,14.7,1,
441,2026-09-02,13:55:24.50064,50.31225,,1093.75,0,,0,11.875,775,26.2745098039216,0,20,15.1,-40,,0.78125,5.078125,,,,,,,,,,,,,1.62099,25,-4.1015625,0,0.78125,5.078125,53,14.7,3,
442,2026-09-02,13:55:24.62561,50.43177,,1093.75,0,,0,11.875,775,26.2745098039216,0,19,14.8,-40,,0.78125,5.078125,,,,,,,,,,,,,1.64052,25,-4.1015625,0,0.78125,5.078125,53,14.7,3,
443,2026-09-02,13:55:24.73501,50.54676,,1093.75,0,,0,11.875,774,26.2745098039216,0,20,15.1,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-3.90625,0,0.78125,5.078125,53,14.7,3,
444,2026-09-02,13:55:24.86075,50.66907,,1093.75,0,,0,11.875,774,26.2745098039216,0,19,14.9,-40,,0.78125,5.078125,,,,,,,,,,,,,1.62099,25,-3.90625,0,0.78125,5.078125,53,14.7,4,
445,2026-09-02,13:55:24.97018,50.78669,,1093.75,0,,0,11.875,775,26.2745098039216,0,21,14.8,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-3.90625,0,0.78125,5.078125,53,14.7,3,
446,2026-09-02,13:55:25.09605,50.91145,,1093.75,0,,0,11.875,775,26.2745098039216,0,21,14.9,-40,,0.78125,5.078125,,,,,,,,,,,,,1.60146,25,-3.90625,0,0.78125,5.078125,53,14.7,6,
447,2026-09-02,13:55:25.22113,51.0261,,1093.75,0,,0,11.875,775,26.2745098039216,0,21,14.8,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-3.7109375,0,0.78125,5.078125,53,14.7,2,
448,2026-09-02,13:55:25.31452,51.1307,,1093.75,0,,0,11.875,775,26.2745098039216,0,20,14.8,-40,,0.78125,5.078125,,,,,,,,,,,,,1.62099,25,-3.7109375,0,0.78125,5.078125,53,14.7,3,
449,2026-09-02,13:55:25.43956,51.25082,,1093.75,0,,0,11.875,775,26.2745098039216,0,20,14.8,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-3.7109375,0,0.78125,5.078125,53,14.7,0,
450,2026-09-02,13:55:25.56544,51.37568,,1093.75,0,,0,11.5625,775,25.8823529411765,0,19,14.6,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-3.515625,0,0.78125,5.078125,52,14.7,0,
451,2026-09-02,13:55:25.69863,51.51034,,1093.75,0,,0,11.5625,775,25.8823529411765,0,18,14.6,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-3.515625,0,0.78125,5.078125,52,14.7,1,
452,2026-09-02,13:55:25.79990,51.61475,,1093.75,0,,0,11.5625,775,25.8823529411765,0,20,14.6,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-3.515625,0,0.78125,5.078125,52,14.7,0,
453,2026-09-02,13:55:25.92463,51.73947,,1093.75,0,,0,11.5625,775,26.2745098039216,0,20,14.6,-40,,0.78125,5.078125,,,,,,,,,,,,,1.5624,25,-3.515625,0,0.78125,5.078125,52,14.7,1,
454,2026-09-02,13:55:26.04997,51.85476,,1093.75,0,,0,11.5625,774,26.2745098039216,0,19,14.4,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-3.3203125,0,0.78125,5.078125,52,14.7,2,
455,2026-09-02,13:55:26.15891,51.96653,,1093.75,0,,0,11.5625,775,25.8823529411765,0,20,14.4,-40,,0.78125,5.078125,,,,,,,,,,,,,1.58193,25,-3.3203125,0,0.78125,5.078125,52,14.7,0,
456,2026-09-02,13:55:26.28475,52.09437,,1093.75,0,,0,11.5625,775,25.8823529411765,0,20,14.5,-40,,0.78125,5.078125,,,,,,,,,,,,,1.5624,25,-3.3203125,0,0.78125,5.078125,52,14.7,3,
457,2026-09-02,13:55:26.40973,52.21616,,1093.75,0,,0,11.5625,775,25.8823529411765,0,19,14.3,-40,,0.78125,5.078125,,,,,,,,,,,,,1.64052,25,-3.3203125,0,0.78125,5.078125,52,14.7,1,
458,2026-09-02,13:55:26.51950,52.3289,,1093.75,0,,0,11.5625,775,25.8823529411765,0,20,14.4,-40,,0.78125,5.078125,,,,,,,,,,,,,1.60146,25,-3.515625,0,0.78125,5.078125,52,14.7,2,
459,2026-09-02,13:55:26.62941,52.43563,,1093.75,0,,0,11.5625,775,25.8823529411765,0,20,14.5,-40,,0.78125,5.078125,,,,,,,,,,,,,1.5624,25,-3.515625,0,0.78125,5.078125,52,14.7,1,
460,2026-09-02,13:55:26.73899,52.54363,,1093.75,0,,0,11.5625,775,25.8823529411765,0,20,14.2,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-3.515625,0,0.78125,5.078125,52,14.7,4,
461,2026-09-02,13:55:26.83241,52.64807,,1062.5,0,,0,11.5625,775,25.8823529411765,0,21,14.3,-40,,0.78125,5.078125,,,,,,,,,,,,,1.66005,25,-3.515625,0,0.78125,5.078125,52,14.7,0,
462,2026-09-02,13:55:26.95748,52.76834,,1062.5,0,,0,11.5625,775,26.2745098039216,0,21,14.2,-40,,0.78125,5.078125,,,,,,,,,,,,,1.62099,25,-3.7109375,0,0.78125,5.078125,52,14.7,1,
463,2026-09-02,13:55:27.06735,52.88301,,1062.5,0,,0,11.5625,774,26.2745098039216,0,21,14.4,-40,,0.78125,5.078125,,,,,,,,,,,,,1.66005,25,-3.7109375,0,0.78125,5.078125,52,14.7,1,
464,2026-09-02,13:55:27.17654,52.98797,,1062.5,0,,0,11.5625,775,26.2745098039216,0,21,14.5,-40,,0.78125,5.078125,,,,,,,,,,,,,1.64052,25,-3.7109375,0,0.78125,5.078125,52,14.7,3,
465,2026-09-02,13:55:27.30205,53.11784,,1062.5,0,,0,11.5625,775,26.6666666666667,0,22,14.3,-40,,0.78125,5.078125,,,,,,,,,,,,,1.67958,25,-3.7109375,0,0.78125,5.078125,52,14.7,3,
466,2026-09-02,13:55:27.41159,53.22265,,1062.5,0,,0,11.5625,775,26.2745098039216,0,21,14.4,-40,,0.78125,5.078125,,,,,,,,,,,,,1.5624,25,-3.90625,0,0.78125,5.078125,52,14.7,2,
467,2026-09-02,13:55:27.53656,53.35243,,1062.5,0,,0,11.5625,774,26.2745098039216,0,21,14.6,-40,,0.78125,5.078125,,,,,,,,,,,,,1.62099,25,-3.90625,0,0.78125,5.078125,52,14.7,6,
